0.20464,0.13134,-0.1463
0.25198,-0.48747,-0.10782
0.16035,-0.47922,-0.10324
-0.0073304,-0.27275,0.0045815
-0.25168,0.054672,0.15455
-0.23915,0.1744,0.22205
-0.054367,-0.0015272,0.087659
0.20556,-0.072388,0.088575
0.23946,0.014966,0.11301
0.16005,0.10232,0.18143
0.15272,0.15241,0.27458
0.3204,0.27336,0.43555
0.39615,0.087659,0.46242
0.36896,-0.14142,0.46456
0.30116,-0.32895,0.43952
0.23091,-0.34208,0.40775
0.1854,-0.22266,0.31857
0.146,0.002138,0.24771
0.13806,0.26878,0.19761
0.18173,0.39798,0.17257
0.16402,0.26909,0.13225
0.13317,0.11881,0.053451
0.094379,0.21716,0.01069
0.079718,0.27519,-0.031154
0.09896,0.26695,-0.047953
0.12859,0.25962,-0.02474
0.15944,0.13073,0.0051924
0.17318,-0.042761,-0.013134
0.16524,-0.27061,-0.062308
0.21197,-0.30024,-0.043982
0.32315,-0.20311,0.072998
0.32559,0.0064141,0.14722
0.23793,0.20067,0.2135
0.017715,0.197,0.24282
-0.09896,0.041233,0.21533
-0.36774,-0.28863,0.17013
-0.16402,-0.86682,-0.002138
0.1463,-0.59529,0.11057
0.039095,-0.17318,0.16493
-0.10751,0.01741,0.060476
-0.051618,0.23518,0.0042761
-0.052229,0.42394,-0.0082467
-0.35766,0.31001,-0.10507
-0.62827,0.042455,-0.29932
-0.56047,-0.055894,-0.42333
-0.44043,-0.09163,-0.43127
-0.29169,0.04948,-0.39004
-0.27397,0.31124,-0.32315
-0.40225,0.51343,-0.24038
-0.55314,0.51129,-0.18998
-0.61209,0.29596,-0.24679
-0.68967,-0.029932,-0.35552
-0.77549,-0.16585,-0.46426
-0.88545,0.0054978,-0.43524
-0.79474,0.1295,-0.26114
-0.71013,0.016188,-0.23915
-0.76938,-0.083689,-0.27367
-0.97769,-0.079718,-0.25473
-1.0037,-0.15944,-0.32284
-0.83597,-0.42577,-0.31582
-0.74312,-0.56597,-0.29047
-0.79962,-0.27794,-0.27519
-0.89797,-0.10843,-0.3711
-0.89797,-0.10843,-0.3711
-0.46762,0.42699,-0.53542
-0.69883,0.343,-0.46365
-0.58613,-0.10018,-0.35155
-0.70433,-0.40836,-0.11179
-0.6576,-0.3824,0.014966
-0.4163,-0.17318,0.092241
-0.042761,0.17898,0.060476
0.11668,0.38362,0.048564
0.11759,0.45907,0.037263
0.039401,0.1854,0.17226
0.26512,-0.40012,0.30574
0.42058,-0.61789,0.4047
0.43433,-0.61484,0.46273
0.49327,-0.63835,0.53145
0.59804,-0.60903,0.6411
0.59865,-0.59468,0.67653
0.65699,-0.44196,0.49663
0.46578,-0.41325,0.34422
0.40225,-0.28222,0.25931
0.38729,-0.14416,0.18448
0.37874,-0.035125,0.090713
0.37232,0.16005,-0.009163
0.33048,0.30482,-0.031765
0.14142,0.30727,-0.04215
0.036041,0.18998,-0.093157
-0.029932,0.13806,-0.12217
-0.051618,0.10873,-0.10293
-0.0039706,-0.26603,0.030238
0.090103,-0.37965,0.047953
0.29902,-0.29719,0.076358
0.44166,-0.14019,0.068722
0.27031,0.50213,0.24557
-0.025656,0.77672,0.39645
-0.42577,0.20036,0.21319
-0.49908,-0.10415,0.12492
-0.45968,-0.07025,0.064752
-0.37813,-0.32926,-0.10079
-0.2419,-0.43585,-0.20769
-0.15363,-0.077274,-0.12187
-0.19884,0.40012,0.016493
-0.38729,0.34667,0.02474
-0.36194,0.22083,-0.059559
-0.31215,0.047342,-0.15944
-0.35308,-0.22205,-0.35277
-0.35461,-0.31673,-0.42852
-0.20525,-0.25473,-0.41936
-0.13867,-0.12981,-0.40989
-0.13958,0.049175,-0.2978
-0.086132,0.40897,-0.23366
-0.11301,0.4218,-0.1689
-0.18173,0.11973,-0.11118
-0.2419,-0.087659,-0.10904
-0.20861,-0.09163,-0.14905
-0.12126,0.17074,-0.11332
-0.035125,0.40989,0.012828
-0.063225,0.26389,0.042761
-0.13103,0.18876,0.047342
-0.11362,0.29108,0.095295
0.074526,0.15638,0.083078
0.41844,0.025962,0.030238
0.55008,0.17287,0.01741
0.79107,0.18876,0.13928
0.54123,0.26053,0.058643
0.59773,0.40439,0.0045815
0.71899,0.58674,-0.0061087
0.74953,0.81215,0.0082467
0.70036,0.63744,-0.021075
0.57788,0.21472,-0.027794
0.46426,-0.1631,-0.0061087
0.42944,-0.12462,-0.029016
0.41386,-0.10568,0.0079412
0.45815,-0.07086,0.04612
0.54092,0.15944,0.1573
0.57208,0.28222,0.27519
0.54672,0.047342,0.39584
0.57666,-0.36499,0.46548
0.64996,-0.64324,0.48228
0.42699,-0.64904,0.48442
0.30849,-0.39523,0.42486
0.36927,0.089797,0.35675
0.52504,0.28619,0.30696
0.56016,0.14722,0.33445
0.66126,0.0018326,0.38759
0.72632,-0.098655,0.35186
0.73915,-0.12492,0.33078
0.68203,-0.17196,0.27092
0.57391,-0.20067,0.22052
0.67042,-0.046731,0.18998
0.63897,0.033903,0.16249
0.51526,-0.058032,0.20097
0.43463,-0.17532,0.19578
0.35949,-0.29871,0.13989
0.31062,-0.31337,0.059254
0.30116,-0.28466,0.08827
0.34392,-0.088575,0.021075
0.15913,0.51985,0.037874
-0.28344,0.56352,0.14447
-0.69058,0.16157,0.25779
-0.62461,-0.81673,0.1686
-0.071166,-1.7987,0.074526
0.13592,-0.9896,0.21869
0.047647,0.42913,0.17715
-0.1066,0.87934,0.13164
-0.22449,0.81459,0.050091
-0.31948,-0.013134,-0.15149
-0.3769,-0.61758,-0.35339
-0.15699,-0.48106,-0.36163
-0.01405,0.06017,-0.26145
-0.16585,0.60689,-0.18326
-0.41447,0.76572,-0.22022
-0.53878,0.63622,-0.26664
-0.61972,0.28711,-0.35125
-0.49816,-0.12401,-0.35308
-0.45296,-0.23488,-0.343
-0.4386,-0.24648,-0.28802
-0.43035,-0.0956,-0.14722
-0.40989,0.027489,-0.097128
-0.44318,0.19609,-0.018021
-0.43799,0.069639,-0.039706
-0.017104,0.055283,-0.077274
0.11515,0.039095,-0.14752
-0.044593,-0.14752,-0.28314
-0.097128,0.042455,-0.45326
0.22205,0.42883,-0.38362
0.31307,0.19884,-0.30391
0.24038,0.15272,-0.22297
-0.12737,-0.12889,-0.1405
-0.12737,-0.12889,-0.1405
-0.96486,0.2303,-0.0036652
-0.63072,0.17623,0.17471
-0.24404,0.35003,0.26145
-0.074831,0.068722,0.30574
-0.055894,-0.37965,0.34483
0.043982,-0.61209,0.28588
-0.36469,-0.46365,0.15027
-0.37385,-0.044593,0.10018
-0.18509,0.18967,0.15363
-0.0281,0.063225,0.23885
-0.014966,-0.23793,0.21166
0.076358,-0.28466,0.10904
0.18662,-0.20433,0.040317
0.28069,-0.079412,-0.057421
0.39309,0.35949,-0.15058
0.40531,0.62186,-0.16127
0.24007,0.49358,-0.11668
0.048869,-0.06353,-0.054062
0.051924,-0.78069,-0.033598
0.20372,-0.73365,-0.011301
-0.0018326,0.5846,0.33292
-0.47189,0.40561,0.39859
-0.50824,-0.1573,0.22083
-0.19578,-0.33475,0.040012
-0.077885,-0.39676,-0.15485
0.096211,0.14722,-0.20831
0.0024435,0.84513,-0.064141
-0.21991,0.76969,0.092852
-0.27947,0.41478,0.065973
-0.22571,-0.12706,-0.20861
-0.14172,-0.35827,-0.51526
-0.13317,-0.26512,-0.70433
-0.19242,-0.010079,-0.66218
-0.42272,0.32987,-0.49999
-0.60415,0.3262,-0.45937
-0.48411,0.051313,-0.41172
-0.28894,-0.073915,-0.25473
-0.21258,-0.26267,0.071166
-0.076053,-0.059559,0.13164
0.057727,-0.033292,0.14936
0.13897,-0.25473,0.13347
-0.31398,0.19334,0.25901
-0.44379,-0.1295,0.2138
-0.31307,-0.44685,0.031765
-0.51343,-0.16005,-0.043982
-0.68509,0.67562,-0.033292
-0.4499,0.91752,-0.049786
-0.08491,0.76541,-0.15944
-0.017715,0.65607,-0.18601
-0.39828,-0.61636,-0.11668
-0.15485,-0.1744,0.10812
0.20464,0.6298,0.34514
0.19731,0.80329,0.33017
0.27336,-0.13195,0.42089
0.49908,-0.821,0.47006
0.51465,-1.0602,0.44593
0.45876,-0.56291,0.44471
0.55405,0.098655,0.55894
0.6017,0.28955,0.68661
0.73731,-0.036346,0.73884
0.89461,-0.65149,0.46426
0.93859,-0.73884,0.19364
0.89889,-0.32773,-0.041844
0.79687,0.1912,-0.11698
0.36285,-0.38729,-0.014661
0.5061,-0.43738,0.053756
0.4444,0.53939,0.41356
0.24801,0.61606,0.58185
0.12889,-0.49633,0.27
0.343,-0.45571,0.28711
0.62583,0.0030543,0.3488
0.80359,-0.1576,0.18967
0.85277,0.013439,0.2587
0.86376,0.21136,0.3091
0.61178,0.33842,0.26359
0.38576,0.078802,0.090103
0.26939,-0.44318,-0.29719
0.21014,-0.53084,-0.4725
0.08827,-0.18631,-0.56444
-0.089492,0.38485,-0.52321
-0.25015,0.84819,-0.47281
-0.35583,0.87873,-0.32742
-0.3934,0.41753,-0.20525
-0.43677,-0.21044,-0.17623
-0.42944,-0.32406,-0.1182
-0.32926,-0.20067,-0.016799
-0.29413,-0.28894,-0.0094684
-0.2868,-0.11026,0.090408
-0.20708,0.20281,0.19212
-0.16066,0.37171,0.03879
-0.29566,-0.13103,-0.17929
-0.51068,-0.11057,-0.30177
-0.19639,0.41111,-0.39767
0.023518,0.65576,-0.51099
-0.12095,0.26848,-0.43799
-0.67653,-0.43433,-0.43219
-1.0443,-0.25534,-0.4612
-0.97922,-0.22816,-0.38759
-0.91019,-0.31215,-0.354
-0.78191,0.049786,-0.31826
-0.48991,0.50671,-0.17868
-0.38423,0.34392,-0.029016
-0.2251,-0.60842,0.21869
-0.26176,-0.99876,0.33231
-0.32926,-0.67531,0.32437
-0.42272,-0.21441,0.28466
-0.4386,0.028711,0.28039
-0.14142,-0.0079412,0.32834
0.11637,-0.25595,0.2474
0.19151,-0.32865,0.13134
0.34606,-0.14447,-0.021686
0.36774,0.080023,-0.022602
0.30421,0.27947,0.034514
0.21075,0.22663,0.096211
0.097738,-0.18112,0.10049
-0.057116,-0.38759,0.19578
-0.21258,0.15608,0.56505
-0.27489,-0.13561,0.36316
-0.16768,-0.47037,0.3091
0.60292,-0.66523,0.087048
0.93646,-0.30421,0.010385
0.98441,0.42425,0.089186
0.81856,0.84788,0.20647
0.69547,0.55008,0.30238
0.69455,-0.13622,0.11576
0.79443,-0.53726,-0.098655
0.88911,-0.48625,-0.18418
0.97372,-0.22602,-0.1628
0.91202,0.3882,-0.076664
0.75472,0.72662,-0.038485
0.57482,0.78374,0.0045815
0.37599,0.41997,0.034208
0.4444,-0.11087,0.051007
0.27947,-0.19334,0.0064141
0.091324,-0.12187,-0.024435
0.091324,-0.12187,-0.024435
0.072082,-0.050702,0.037263
0.043066,0.079107,0.041844
0.041233,0.16616,-0.053145
0.068722,0.023213,-0.12645
0.16096,0.15088,-0.14447
0.36346,0.58338,-0.21533
0.34208,0.91752,-0.31032
-0.014661,0.42272,-0.11942
-0.23213,-0.3934,-0.18357
-0.45296,0.021991,-0.416
-0.46273,0.086132,-0.43371
-0.21228,-0.28497,0.23763
-0.25809,0.0042761,0.20769
-0.16524,0.06689,0.20556
-0.070555,-0.021686,0.19914
-0.002138,-0.14386,0.17898
0.051618,-0.2416,0.14019
0.16738,-0.33231,0.077885
0.281,-0.22235,0.021075
0.38118,0.0024435,-0.020159
0.35003,0.41539,-0.002138
0.30421,0.34208,0.097433
0.25779,-0.0054978,0.1347
0.2978,-0.23824,0.19303
0.35003,-0.28772,0.19303
0.36072,-0.029016,0.17196
0.087354,0.49236,0.29993
-0.26817,-0.058643,0.22694
-0.37477,-0.56474,0.25198
-0.1066,-1.0333,0.090408
0.057116,-0.90194,0.15241
0.39676,-0.15699,0.32651
0.58918,0.5904,0.27489
0.54336,0.69669,0.15821
0.4163,-0.036652,0.2364
0.27978,-0.39767,-0.0562
0.12859,-0.343,-0.33292
0.22755,0.025351,-0.41081
0.24923,0.19151,-0.37629
0.1182,0.38423,-0.22724
-0.049175,0.39554,-0.13103
-0.20861,0.2981,-0.13683
-0.28466,0.26206,-0.16707
-0.28802,0.094073,-0.21319
-0.28375,-0.135,-0.27733
-0.33109,-0.12248,-0.24526
-0.43158,-0.029322,-0.12859
-0.49052,-0.046731,-0.1127
-0.45509,-0.025656,-0.087659
-0.29108,-0.033292,0.0088575
-0.28986,-0.21502,-0.019548
-0.38301,-0.32926,-0.079718
-0.48808,-0.34361,-0.22235
-0.56108,0.22694,-0.3708
-0.28863,0.28497,-0.30818
-0.12492,0.44471,-0.39798
-0.39951,0.58063,-0.38118
-0.37263,0.27,-0.34056
-0.31368,-0.092546,-0.48442
-0.60262,-0.45112,-0.3934
-0.71227,-0.35064,-0.23885
-0.50244,-0.0009163,-0.14355
-0.38759,0.14569,-0.10415
-0.22174,0.1912,-0.062308
-0.035125,0.13378,0.089492
0.017104,-0.20495,0.30604
0.14905,-0.46456,0.42211
0.1463,-0.38973,0.45784
0.15821,-0.075442,0.4948
0.24771,0.19639,0.49114
0.078802,0.30268,0.41783
0.18967,0.098349,0.43188
0.20372,-0.37965,0.39156
0.26481,-0.44502,0.21258
0.33323,-0.18509,0.072693
0.34239,0.033598,0.0076358
0.3653,0.16493,0.0042761
0.35644,0.07758,-0.029627
0.28741,0.074526,-0.066584
0.23763,-0.13317,-0.053756
0.20769,-0.36316,0.010079
0.26725,-0.27428,0.10751
0.41447,-0.18937,0.23335
0.33689,0.13958,0.44624
0.1741,-0.021686,0.416
0.12492,-0.2251,0.24465
0.03207,-0.23274,0.13225
0.3989,-0.60903,-0.03879
0.60537,-0.44104,0.10904
0.72326,0.13408,0.24679
0.61331,0.5846,0.24618
0.40928,0.74006,0.19914
0.17959,0.27642,-0.028711
0.20403,-0.49724,-0.28619
0.34392,-0.61239,-0.35064
0.43219,-0.19151,-0.24465
0.2529,0.30177,-0.084605
0.22602,0.6524,-0.13775
0.021686,0.55894,-0.093462
0.037568,0.12981,-0.020464
0.03207,-0.082772,0.002138
0.018937,-0.12065,-0.021686
-0.010079,-0.019548,0.014355
-0.044288,-0.022602,0.010079
-0.086437,-0.065973,-0.0058032
-0.060781,-0.066279,0.01069
0.019853,-0.045815,-0.065057
-0.079107,0.090713,-0.12339
-0.16738,0.1576,-0.14172
0.13714,-0.063835,-0.22969
0.25015,0.050091,-0.28069
0.1463,0.53115,-0.26542
-0.068722,0.20342,-0.29322
-0.27367,-0.13622,-0.31948
-0.37935,-0.25473,-0.23152
-0.5171,-0.24068,-0.23091
-0.34575,0.064141,-0.34392
-0.30482,0.23885,-0.34056
-0.3934,0.2361,-0.14539
-0.33414,-0.082161,0.10812
-0.30421,-0.47861,0.18876
-0.31765,-0.57116,0.16432
-0.45968,-0.22174,0.17379
-0.46578,0.12675,0.14447
-0.40775,0.1857,0.12462
-0.28069,0.0281,0.13775
-0.24709,-0.054367,0.1182
-0.14264,-0.10629,0.10171
0.12523,-0.29902,0.073915
0.14355,-0.31582,0.08491
0.21625,0.077885,0.015272
0.17532,0.2251,-0.03146
0.21747,0.009163,0.046731
0.32101,-0.23152,0.1912
0.42852,-0.416,0.24038
0.53451,-0.13317,0.18601
0.33811,0.55711,0.31673
-0.025351,0.16341,0.35644
-0.15974,-0.49847,0.28375
0.080329,-0.86865,0.16493
0.32529,-0.49266,0.24251
0.6973,0.23305,0.26389
0.71502,0.67867,0.208
0.42241,0.33139,0.20311
0.36102,-0.10965,0.16646
0.27184,-0.30421,-0.093768
0.14111,-0.030543,-0.34514
0.22969,0.16768,-0.33017
0.23274,0.25992,-0.26542
0.17776,0.41142,-0.17532
-0.031154,0.43035,-0.11148
-0.22846,0.23976,-0.08827
-0.23824,0.047647,-0.11637
-0.25473,-0.064752,-0.20892
-0.3488,-0.06689,-0.22633
-0.49938,-0.1014,-0.18082
-0.62369,-0.2645,-0.17593
-0.75289,-0.076664,-0.14966
-0.75289,0.097738,-0.083078
-0.48045,-0.14203,-0.053756
-0.43188,-0.23335,-0.11454
-0.46976,-0.39401,-0.18112
-0.40959,-0.14905,-0.28008
0.068417,0.34514,-0.31185
0.069333,0.43555,-0.24893
0.47189,0.64752,-0.17471
0.43127,0.30268,-0.24435
0.22174,-0.47281,-0.17959
-0.0094684,-0.64904,-0.057727
0.14813,-0.12859,0.042455
0.19609,0.1686,0.036346
0.39767,0.31001,-0.025962
0.60689,0.036957,0.11332
0.73365,-0.064752,0.24465
0.84299,-0.24526,0.47556
1.0091,-0.32956,0.69455
1.1231,-0.062003,0.79871
1.1719,0.10446,0.81978
1.0562,0.036346,0.72815
1.069,-0.1967,0.66218
1.1408,-0.2981,0.69211
1.1643,-0.25137,0.67989
1.1634,-0.15485,0.56536
1.1301,0.04215,0.3882
1.0733,0.30024,0.27397
1.0449,0.41936,0.2697
1.003,0.45509,0.30757
1.08,0.16066,0.39981
1.1487,-0.36682,0.46487
1.2792,-0.54,0.47953
1.4132,-0.32223,0.43035
1.0156,-0.98013,0.49175
1.1588,-1.0421,0.37996
1.1793,-0.39004,0.31796
1.1075,0.17318,0.26237
0.86315,0.68142,0.32193
0.67562,0.66768,0.37996
0.47831,-0.022297,0.24374
0.50916,-0.34972,-0.0042761
0.57727,-0.098655,-0.095906
0.41722,0.047953,-0.012217
0.38668,0.1912,0.01405
0.21105,0.26786,-0.064752
0.032376,0.2587,-0.11148
-0.27336,0.29871,-0.21441
-0.42791,0.24007,-0.25198
-0.66035,0.061392,-0.29749
-0.88087,-0.13561,-0.39218
-0.77549,-0.16066,-0.39981
-0.64813,-0.20861,-0.33598
-0.62583,-0.00061087,-0.14478
-0.3769,-0.068722,0.11454
-0.0064141,-0.23518,0.27214
0.36163,0.13958,0.3711
0.92638,0.5116,0.54123
1.6582,-0.37782,0.24557
1.5605,-0.59498,0.0067195
1.2868,-0.49786,0.16616
1.299,-0.3485,0.36591
1.7791,0.20189,0.67531
2.1166,0.73579,0.71288
1.9972,0.64782,0.64416
2.1564,-0.10751,0.81215
2.4835,-0.81551,1.054
2.6191,-0.63011,1.1567
2.784,-0.022297,1.1903
2.9053,0.41142,1.0406
2.7834,0.43005,0.97402
2.7578,0.30635,0.97891
2.8326,-0.0030543,1.0568
2.7813,-0.19578,1.0849
2.7406,-0.17715,1.0657
2.7293,0.085216,0.95448
2.8506,0.28314,0.96425
2.8482,0.24557,1.0098
2.6765,0.35827,0.93859
2.4807,0.54703,0.89675
2.3897,0.46945,0.88728
2.2391,0.12889,0.91599
2.1466,-0.090713,0.96669
2.2092,-0.10721,1.0421
2.2116,0.066584,1.0721
2.1179,0.25015,1.08
2.0024,0.43249,1.0886
1.9749,0.15058,1.0369
1.9648,-0.27428,0.88667
1.9322,-0.46945,0.76053
1.9334,-0.27794,0.72937
1.8928,-0.061697,0.80756
1.7898,-0.22602,0.81092
1.74,-0.27519,0.75411
1.7156,-0.23152,0.68081
1.5174,-0.085827,0.5681
1.5201,-0.32284,0.55833
1.3262,-0.41539,0.4664
1.0977,-0.35705,0.40225
0.81062,-0.29322,0.28436
0.7086,-0.28253,0.12645
0.78221,-0.081856,0.12156
0.86621,0.026878,0.21594
0.9896,-0.084299,0.39279
1.0495,-0.53817,0.52443
0.99143,-0.87476,0.5565
0.94745,-0.86132,0.5678
0.88881,-0.50457,0.51191
0.82222,-0.13592,0.47556
0.77397,0.13408,0.4496
0.7535,-0.047342,0.40378
0.69333,-0.13622,0.30788
